Data from QEB17871__18__09-21-42-938.txt Node

Date: Wed Nov 06 09:21:42 EST 2024
User: Rodrigo
Spectrometer: QEB1787
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 9
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
323.039	-0.06
323.826	0.39
324.612	0.06
325.399	-0.06
326.185	-0.06
326.972	0.61
327.758	0.06
328.545	0.28
329.331	-0.39
330.117	0.83
330.903	0.72
331.689	-0.17
332.475	-0.61
333.261	0.06
334.047	0.5
334.833	0.5
335.619	0.28
336.404	-0.17
337.19	0.28
337.976	0.28
338.761	1.17
339.546	-0.17
340.332	0.17
341.117	-0.5
341.902	0.83
342.688	0.5
343.473	-0.28
344.258	0.5
345.043	0.61
345.828	0.72
346.612	-0.72
347.397	0.5
348.182	0.5
348.967	0.61
349.751	-0.61
350.536	-1.06
351.32	0.5
352.105	0.39
352.889	1.06
353.673	0.17
354.458	-0.17
355.242	-0.17
356.026	0.61
356.81	0.39
357.594	-0.94
358.378	-0.39
359.161	-0.39
359.945	-0.17
360.729	-0.39
361.513	0.17
362.296	0.17
363.08	0.83
363.863	1.39
364.646	-0.17
365.43	0.28
366.213	0.61
366.996	0.28
367.779	0.28
368.562	-0.61
369.345	0.06
370.128	0.28
370.911	0.94
371.694	0.83
372.477	-0.06
373.259	-0.17
374.042	0.83
374.824	0.72
375.607	-0.28
376.389	0.72
377.172	1.17
377.954	0.28
378.736	0.39
379.518	-0.61
380.3	-0.06
381.082	0.06
381.864	0.28
382.646	0.06
383.428	-0.28
384.21	0.39
384.991	0.72
385.773	0.5
386.554	0.28
387.336	0.39
388.117	0.94
388.899	0.61
389.68	0.39
390.461	0.28
391.242	0.83
392.023	0.72
392.805	0.17
393.585	0.5
394.366	0.5
395.147	0.61
395.928	1.72
396.709	0.28
397.489	0.06
398.27	-0.06
399.05	0.06
399.831	1.28
400.611	0.28
401.392	0.06
402.172	0.83
402.952	0.17
403.732	0.83
404.512	0.17
405.292	-0.17
406.072	0.17
406.852	0.39
407.632	0.5
408.411	0.83
409.191	0.06
409.971	0.72
410.75	0.06
411.53	0.83
412.309	-0.17
413.088	-0.06
413.867	0.94
414.647	-0.28
415.426	0.28
416.205	0.5
416.984	1.06
417.763	0.17
418.542	0.39
419.32	-0.06
420.099	0.17
420.878	0.06
421.656	0.72
422.435	0.17
423.213	0.72
423.992	0.5
424.77	0.5
425.548	0.83
426.327	1.17
427.105	1.06
427.883	0.17
428.661	1.06
429.439	0.17
430.216	0.5
430.994	0.39
431.772	1.17
432.55	0.5
433.327	0.5
434.105	-0.28
434.882	0.5
435.66	0.72
436.437	0.39
437.214	0.28
437.991	-0.5
438.769	0.94
439.546	0.83
440.323	0.06
441.1	0.28
441.876	-0.06
442.653	1.28
443.43	0.17
444.207	0.39
444.983	0.5
445.76	0.61
446.536	1.17
447.313	1.17
448.089	0.39
448.865	0.5
449.641	0.83
450.418	0.5
451.194	1.17
451.97	0.61
452.745	0.06
453.521	0.61
454.297	0.39
455.073	0.28
455.849	-0.5
456.624	1.28
457.4	0.17
458.175	-0.17
458.95	0.39
459.726	0.39
460.501	0.72
461.276	1.17
462.051	0.5
462.826	0.28
463.601	0.72
464.376	1.61
465.151	0.72
465.926	0.17
466.701	0.72
467.475	0.5
468.25	1.06
469.024	0.72
469.799	0.61
470.573	0.83
471.348	1.61
472.122	1.17
472.896	0.39
473.67	0.28
474.444	1.5
475.218	1.28
475.992	0.5
476.766	0.94
477.54	0.83
478.313	0.94
479.087	0.61
479.861	-0.06
480.634	0.61
481.407	0.94
482.181	1.06
482.954	1.06
483.727	0.06
484.501	0.72
485.274	1.83
486.047	1.28
486.82	0.17
487.593	0.28
488.365	0.83
489.138	1.39
489.911	0.94
490.683	0.17
491.456	0.06
492.228	1.28
493.001	2.06
493.773	0.39
494.545	0.06
495.318	0.83
496.09	0.94
496.862	1.5
497.634	-0.06
498.406	0.61
499.178	2.17
499.949	2.5
500.721	0.72
501.493	1.28
502.264	0.61
503.036	1.5
503.807	1.5
504.579	0.5
505.35	0.94
506.121	1.06
506.893	2.28
507.664	1.39
508.435	0.94
509.206	0.94
509.977	1.39
510.748	2.17
511.518	0.72
512.289	1.61
513.06	0.39
513.83	1.94
514.601	1.72
515.371	0.83
516.142	1.39
516.912	1.61
517.682	2.28
518.452	0.5
519.222	0.61
519.992	1.28
520.762	1.39
521.532	1.61
522.302	0.39
523.072	0.28
523.841	1.17
524.611	1.61
525.381	0.94
526.15	0.72
526.919	0.5
527.689	1.61
528.458	1.28
529.227	0.61
529.996	1.28
530.765	0.5
531.534	1.61
532.303	1.28
533.072	0.94
533.841	0.72
534.61	1.39
535.378	1.39
536.147	0.61
536.915	0.61
537.684	1.17
538.452	1.5
539.22	2.39
539.989	0.5
540.757	1.28
541.525	0.5
542.293	1.94
543.061	1.28
543.829	1.5
544.597	0.5
545.364	1.28
546.132	1.06
546.9	1.06
547.667	1.61
548.435	1.28
549.202	1.61
549.969	1.28
550.737	0.94
551.504	1.17
552.271	1.83
553.038	1.72
553.805	0.94
554.572	0.39
555.339	1.61
556.105	1.28
556.872	1.5
557.639	0.61
558.405	0.83
559.172	1.83
559.938	1.39
560.705	1.94
561.471	1.17
562.237	1.5
563.003	0.83
563.769	1.5
564.535	0.94
565.301	1.61
566.067	1.72
566.833	1.28
567.599	1.94
568.364	0.5
569.13	1.06
569.895	1.83
570.661	0.61
571.426	1.06
572.191	1.06
572.957	1.28
573.722	2.5
574.487	1.72
575.252	2.06
576.017	2.17
576.782	2.06
577.547	2.28
578.311	2.83
579.076	1.83
579.841	1.61
580.605	1.83
581.37	2.28
582.134	3.17
582.898	2.61
583.662	2.94
584.427	3.17
585.191	3.39
585.955	4.06
586.719	4.28
587.483	4.28
588.246	5.06
589.01	5.28
589.774	5.06
590.538	6.39
591.301	5.5
592.065	6.5
592.828	6.39
593.591	7.72
594.355	6.72
595.118	9.06
595.881	9.06
596.644	10.17
597.407	11.28
598.17	11.39
598.933	12.94
599.695	13.61
600.458	14.28
601.221	15.28
601.983	16.94
602.746	17.83
603.508	19.39
604.27	21.61
605.033	23.06
605.795	24.94
606.557	26.39
607.319	29.28
608.081	30.72
608.843	32.83
609.605	37.5
610.367	39.61
611.128	44.17
611.89	47.06
612.651	50.17
613.413	54.39
614.174	57.94
614.936	61.94
615.697	66.61
616.458	70.83
617.219	76.83
617.98	83.83
618.741	90.5
619.502	96.94
620.263	103.83
621.024	112.5
621.785	119.94
622.545	130.5
623.306	140.72
624.066	151.28
624.827	161.28
625.587	173.39
626.347	189.72
627.108	202.61
627.868	219.06
628.628	232.39
629.388	254.28
630.148	274.5
630.907	294.94
631.667	315.5
632.427	340.94
633.187	371.39
633.946	404.17
634.706	437.06
635.465	482.94
636.224	522.39
636.984	563.06
637.743	622.5
638.502	698.06
639.261	758.5
640.02	829.17
640.779	901.72
641.538	998.61
642.296	1110.61
643.055	1197.17
643.814	1329.61
644.572	1462.28
645.331	1609.06
646.089	1765.61
646.848	1935.06
647.606	2123.28
648.364	2374.5
649.122	2635.06
649.88	2897.83
650.638	3257.83
651.396	3626.94
652.154	4037.61
652.912	4397.06
653.669	4900.61
654.427	5327.83
655.184	5699.61
655.942	5916.72
656.699	6082.17
657.457	6121.61
658.214	5947.94
658.971	5611.94
659.728	5175.39
660.485	4669.06
661.242	4145.5
661.999	3611.06
662.756	3158.39
663.513	2725.5
664.269	2322.72
665.026	1993.5
665.782	1694.39
666.539	1455.28
667.295	1256.06
668.052	1069.5
668.808	924.83
669.564	806.28
670.32	697.17
671.076	606.72
671.832	530.61
672.588	473.28
673.344	414.28
674.099	365.39
674.855	327.83
675.611	288.06
676.366	260.94
677.122	230.72
677.877	210.83
678.632	185.61
679.388	169.83
680.143	153.5
680.898	141.83
681.653	124.06
682.408	114.5
683.163	104.28
683.917	96.39
684.672	85.39
685.427	79.5
686.181	73.5
686.936	68.61
687.69	60.83
688.444	56.39
689.199	51.17
689.953	48.5
690.707	44.72
691.461	40.39
692.215	38.06
692.969	34.06
693.723	32.17
694.477	30.39
695.23	26.94
695.984	25.83
696.737	23.72
697.491	22.72
698.244	20.39
698.998	19.39
699.751	18.28
700.504	16.72
701.257	16.17
702.01	14.94
702.763	13.39
703.516	13.28
704.269	13.06
705.021	11.17
705.774	11.06
706.527	9.83
707.279	10.17
708.032	10.06
708.784	8.72
709.536	7.61
710.289	7.83
711.041	7.5
711.793	7.17
712.545	6.06
713.297	6.39
714.048	5.61
714.8	7.28
715.552	5.83
716.304	5.5
717.055	5.06
717.807	4.5
718.558	5.06
719.309	4.39
720.061	4.17
720.812	3.61
721.563	4.28
722.314	3.94
723.065	3.72
723.816	3.61
724.567	2.94
725.317	3.5
726.068	3.17
726.819	2.5
727.569	2.28
728.319	2.39
729.07	2.5
729.82	1.94
730.57	2.83
731.32	2.61
732.071	2.61
732.821	2.28
733.57	1.83
734.32	2.06
735.07	1.61
735.82	2.72
736.569	1.72
737.319	1.28
738.068	2.06
738.818	1.61
739.567	1.94
740.316	1.06
741.066	1.39
741.815	1.17
742.564	1.39
743.313	1.5
744.061	1.61
744.81	0.72
745.559	2.17
746.308	1.17
747.056	1.61
747.805	1.06
748.553	0.94
749.302	1.17
750.05	1.5
750.798	1.72
751.546	1.72
752.294	0.94
753.042	0.61
753.79	1.39
754.538	1.5
755.286	0.72
756.033	0.72
756.781	1.61
757.528	1.61
758.276	0.61
759.023	1.5
759.771	1.28
760.518	0.72
761.265	1.39
762.012	0.39
762.759	0.61
763.506	0.39
764.253	0.72
765	1.5
765.746	-0.06
766.493	1.17
767.24	0.28
767.986	1.28
768.732	1.06
769.479	1.94
770.225	1.28
770.971	0.72
771.717	1.06
772.463	1.06
773.209	0.94
773.955	1.5
774.701	0.61
775.447	0.94
776.192	0.61
776.938	0.94
777.683	0.83
778.429	1.5
779.174	0.39
779.919	1.06
780.665	1.17
781.41	0.17
782.155	0.61
782.9	1.17
783.645	1.06
784.389	0.94
785.134	0.83
785.879	0.72
786.623	0.72
787.368	1.28
788.112	0.83
788.857	0.39
789.601	0.94
790.345	0.5
791.089	0.83
791.833	1.28
792.577	1.39
793.321	1.83
794.065	0.61
794.809	1.5
795.553	0.94
796.296	1.06
797.04	1.17
797.783	-0.17
798.527	0.94
799.27	0.28
800.013	1.39
800.756	1.72
801.499	1.83
802.242	0.72
802.985	0.28
803.728	1.06
804.471	1.61
805.214	1.28
805.956	1.28
806.699	0.72
807.441	0.72
808.184	0.5
808.926	1.5
809.668	0.94
810.41	0.72
811.152	0.83
811.894	0.72
812.636	0.83
813.378	0.39
814.12	2.06
814.862	1.06
815.603	0.72
816.345	0.83
817.086	1.17
817.828	1.28
818.569	1.39
819.31	1.39
820.051	0.5
820.792	0.94
821.533	1.06
822.274	0.94
823.015	0.39
823.756	0.39
824.497	1.28
825.237	1.5
825.978	1.83
826.718	0.94
827.459	0.61
828.199	1.5
828.939	1.39
829.679	0.61
830.42	1.17
831.16	0.61
831.9	1.39
832.639	0.72
833.379	0.94
834.119	0.28
834.858	0.39
835.598	1.5
836.337	0.39
837.077	1.28
837.816	0.72
838.555	1.61
839.295	0.72
840.034	0.72
840.773	1.28
841.512	1.17
842.25	1.28
842.989	0.83
843.728	0.61
844.467	0.28
845.205	1.06
845.944	1.06
846.682	1.72
847.42	1.28
848.159	1.06
848.897	1.06
849.635	1.94
850.373	0.61
851.111	0.61
851.849	1.17
852.586	1.94
853.324	1.17
854.062	1.39
854.799	0.72
855.537	0.72
856.274	0.72
857.011	1.39
857.749	1.28
858.486	1.17
859.223	1.72
859.96	2.17
860.697	0.83
861.434	1.61
862.17	1.94
862.907	1.17
863.644	1.5
864.38	1.61
865.117	1.28
865.853	1.72
866.589	1.72
867.325	0.39
868.062	2.06
868.798	1.61
869.534	1.83
870.27	1.61
871.005	1.83
871.741	2.83
872.477	2.72
873.212	2.06
873.948	2.28
874.683	1.94
875.419	2.17
876.154	1.94
876.889	2.83
877.624	2.17
878.359	2.61
879.094	2.61
879.829	2.83
880.564	2.5
881.299	2.94
882.033	3.72
882.768	2.61
883.502	3.17
884.237	4.17
884.971	5.72
885.706	5.17
886.44	6.28
887.174	7.06
887.908	8.72
888.642	11.61
889.376	13.39
890.109	14.72
890.843	18.06
891.577	20.06
892.31	23.5
893.044	24.94
893.777	27.39
894.511	27.83
895.244	31.72
895.977	33.06
896.71	31.17
897.443	35.06
898.176	34.06
898.909	34.94
899.642	34.5
900.374	33.39
901.107	33.06
901.839	32.5
902.572	31.28
903.304	31.61
904.037	30.28
904.769	27.72
905.501	28.28
906.233	26.94
906.965	24.39
907.697	24.06
908.429	24.61
909.16	22.5
909.892	19.94
910.624	20.5
911.355	19.39
912.087	18.83
912.818	17.72
913.549	15.72
914.28	16.28
915.012	15.72
915.743	15.39
916.474	13.61
917.204	13.39
917.935	13.61
918.666	12.61
919.397	12.06
920.127	11.06
920.858	9.5
921.588	10.17
922.318	10.39
923.049	9.17
923.779	8.39
924.509	8.5
925.239	8.94
925.969	8.17
926.699	7.39
927.428	7.17
928.158	7.5
928.888	7.94
929.617	7.28
930.347	7.06
931.076	6.17
931.805	6.5
932.534	7.5
933.264	5.61
933.993	5.72
934.722	6.06
935.45	6.17
936.179	5.83
936.908	5.61
937.637	4.72
938.365	4.83
939.094	5.06
939.822	5.17
940.55	5.28
941.279	4.28
942.007	4.72
942.735	5.06
943.463	4.39
944.191	4.39
944.919	4.17
945.646	4.61
946.374	5.28
947.102	3.94
947.829	4.61
948.557	4.72
949.284	4.72
950.011	4.72
950.739	4.61
951.466	3.83
952.193	4.28
952.92	4.72
953.647	4.39
954.373	4.72
955.1	4.28
955.827	4.94
956.553	5.17
957.28	4.61
958.006	3.72
958.733	5.39
959.459	4.61
960.185	5.5
960.911	4.28
961.637	4.72
962.363	4.94
963.089	3.83
963.815	5.39
964.54	3.61
965.266	4.17
965.991	4.06
966.717	4.61
967.442	4.39
968.167	3.72
968.893	3.61
969.618	3.06
970.343	3.83
971.068	3.72
971.793	2.83
972.517	2.17
973.242	2.39
973.967	2.5
974.691	1.5
975.416	1.39
976.14	2.06
976.864	2.17
977.589	1.39
978.313	1.28
979.037	2.28
979.761	3.5
980.485	-1.5
981.209	-1.61
981.932	-0.94
982.656	-1.17
983.38	-1.39
984.103	-1.5
984.827	-1.06
985.55	-1.5
986.273	-0.72
986.996	1.72
987.719	1.83
988.442	1.28
989.165	1.94
989.888	1.72
990.611	3.61
991.334	0.17
992.056	-0.28
992.779	0.06
993.501	0.61
